股票代碼,股票名稱,年月,開盤價,最高價,最低價,收盤價,成交量,月報酬率,流通在外股數(千股),市值(百萬元),股價營收比-TEJ,現金股利率,股價漲跌(元),高低價差%,匯率(NTD/USD),M1A,M1B,M2,金融機構放款與投資,債券市場交易金額,股票市場交易金額,外匯市場交易日平均淨額(百萬美元),股價指數,外匯存底,CPI年增率
8046,南電,2019/7/1,36.14,39.11,32.49,36.78,261,0.100161,646165,27462,0.95,1.65,3.15,19.4409,31.089,71975,185735,451155,345585,51355,24656,30929,10846,467230,0.39
8046,南電,2019/8/1,36.13,37.43,30.63,34.87,168,-0.051765,646165,26040,0.9,1.74,-2.2,18.4706,31.413,73119,187392,452880,347303,50364,23909,33834,10469,468169,0.43
8046,南電,2019/9/1,35.35,45.09,35.05,43.79,320,0.255584,646165,32696,1.13,1.38,10.3,28.7841,31.142,72482,187111,451850,349653,45615,20811,35918,10816,469489,0.42
8046,南電,2019/10/1,43.44,50.54,41.97,47.94,308,0.094861,646165,35798,1.21,1.26,4.8,19.5652,30.731,72426,186773,455542,350436,47197,25812,30496,11140,472476,0.37
8046,南電,2019/11/1,47.94,48.37,43.7,44.31,135,-0.075813,646165,33084,1.12,1.37,-4.2,9.7473,30.479,73605,188263,458169,352097,41097,25698,30575,11559,474051,0.58
8046,南電,2019/12/1,44.31,44.57,39.07,39.76,99,-0.102541,646165,29691,0.99,1.52,-5.25,12.4023,30.325,74704,190606,458918,354224,44447,26029,29657,11854,478126,1.15
8046,南電,2020/1/1,39.98,43.87,36.35,37.9,88,-0.04679,646165,28302,0.94,1.6,-2.15,18.9336,30.045,75291,193487,464985,357656,38849,21727,35298,11962,479131,1.86
8046,南電,2020/2/1,36,49.33,34.92,45.86,211,0.210046,646165,34247,1.14,1.32,9.2,38.0137,30.191,74907,194175,466256,360609,49123,25043,35819,11624,479680,-0.2
8046,南電,2020/3/1,45.86,50.88,33.49,47.59,347,0.037736,646165,35539,1.18,1.27,2,37.9245,30.205,76594,195339,467610,361276,60869,36922,42053,10138,480385,-0.02
8046,南電,2020/4/1,47.34,63.6,44.48,61.7,338,0.296364,646165,46072,1.53,0.98,16.3,40.1818,30.089,76195,196486,469356,362721,49348,30183,32997,10329,481782,-0.97
8046,南電,2020/5/1,60.32,65.68,46.12,48.46,336,-0.214587,646165,36185,1.2,1.25,-15.3,31.6971,29.957,77491,199146,472169,365189,43079,33355,32669,10877,484515,-1.21
8046,南電,2020/6/1,49.33,68.62,49.15,68.62,458,0.416073,646165,51241,1.57,0.88,23.3,40.1786,29.752,78138,201562,474387,368665,42344,36778,31378,11490,488691,-0.74
8046,南電,2020/7/1,70.27,89.85,67.5,87.23,376,0.271284,646165,64617,1.97,0.7,20.7,31.5259,29.563,79990,205678,479436,370433,45846,49412,31662,12256,496171,-0.51
8046,南電,2020/8/1,87.66,128.66,87.23,105.11,677,0.205002,646165,77863,2.38,0.58,20.5,47.5,29.521,81063,208636,483315,372442,42320,45888,31943,12743,498169,-0.33
8046,南電,2020/9/1,105.55,123.43,97.7,102.93,572,-0.020747,646165,76247,2.33,0.59,-2.5,24.4813,29.359,82747,209180,483663,373121,44198,40698,31064,12653,499598,-0.58
8046,南電,2020/10/1,102.93,117.32,91.59,100.75,326,-0.021187,646165,74632,2.18,0.61,-2.5,25,28.934,83253,211868,487502,374080,36861,31667,31667,12818,501241,-0.26
8046,南電,2020/11/1,100.31,161.81,98.13,157.88,516,0.5671,646165,116956,3.42,0.39,65.5,63.2035,28.844,85393,216445,492883,375912,35313,45425,30380,13394,513397,0.09
8046,南電,2020/12/1,157.88,169.66,145.24,158.76,423,0.005524,646165,117602,3.24,0.38,1,15.4696,28.539,88342,222803,501879,378266,36898,59447,30612,14277,529911,0.04
8046,南電,2021/1/1,162.25,225.05,161.37,197.14,368,0.24176,646165,146033,4.02,0.31,44,40.1099,28.431,90836,227425,502690,382218,36329,70766,38873,15552,541481,-0.19
8046,南電,2021/2/1,197.57,280.88,192.78,260.81,283,0.323008,646165,193203,5.32,1.14,73,44.6903,28.35,90595,229769,509004,384445,25627,42914,35784,16081,543326,1.38
8046,南電,2021/3/1,271.72,314.02,234.21,308.79,349,0.183947,646165,228742,6.3,0.96,55,30.602,28.385,91208,229986,508292,387076,34551,67469,35795,16150,539044,1.22
8046,南電,2021/4/1,314.02,319.69,260.38,277.82,181,-0.100283,646165,205804,5.67,1.07,-35.5,19.209,28.257,91790,232071,511558,388115,28349,82439,34913,17115,541110,2.11
8046,南電,2021/5/1,277.82,294.83,219.82,288.29,286,0.037678,646165,213558,5.88,1.03,12,27.0016,27.921,92878,233822,515697,392584,29040,106626,33591,16504,542978,2.45
8046,南電,2021/6/1,291.34,363.74,274.77,339.76,206,0.178517,646165,251681,6.07,0.87,59,30.8623,27.797,92945,236028,516674,397903,28037,98714,30928,17283,543282,1.83
8046,南電,2021/7/1,340.63,388.17,314.02,346.3,150,0.019256,646165,256528,6.19,0.86,7.5,21.8228,28.001,94957,238526,521218,398550,27915,120840,31155,17657,543076,1.91
8046,南電,2021/8/1,353.71,376.5,301.72,370.78,174,0.070828,646165,272359,6.57,0.81,24.5,21.4106,27.878,96020,240326,524848,401797,31522,78762,32030,17131,543578,2.34
8046,南電,2021/9/1,372.54,425.76,356.26,382.65,153,0.032028,646165,281082,6.78,0.78,13.5,18.7426,27.737,95622,241009,526637,404650,30573,57897,32141,17281,544899,2.6
8046,南電,2021/10/1,378.26,436.75,341.75,431.48,183,0.127588,646165,316944,7.07,0.69,55.5,24.8276,27.946,97329,243251,528996,404674,30146,56725,33056,16724,546701,2.55
8046,南電,2021/11/1,457.43,555.07,438.95,550.67,166,0.276249,646165,404499,9.02,0.54,135.5,26.9113,27.818,98425,244874,533182,406443,28709,76944,29346,17489,547332,2.84
8046,南電,2021/12/1,552.43,552.43,484.7,503.17,84,-0.086261,646165,369606,7.63,0.59,-54,12.3003,27.761,101805,249735,538752,409996,30590,62803,30026,17845,548408,2.63
8046,南電,2022/1/1,509.33,525.16,415.2,415.2,94,-0.174824,646165,304990,6.3,0.72,-100,21.8531,27.678,100737,254424,545548,415722,32279,49939,34051,18233,548874,2.83
8046,南電,2022/2/1,428.4,480.3,416.08,460.94,64,0.110171,646165,338590,6.99,1.91,52,15.4661,27.881,101918,255624,547948,416941,25587,44043,37134,18056,549994,2.33
8046,南電,2022/3/1,469.74,497.89,398.49,460.94,104,0,646165,338590,6.99,1.91,0,21.5649,28.441,102377,253893,550068,420013,34345,71214,37614,17475,548770,3.27
8046,南電,2022/4/1,453.03,465.34,339.55,355.38,83,-0.229008,646165,261051,5.39,2.48,-120,27.2901,29.148,103368,253099,553728,422176,28236,48613,35713,16999,545061,3.37
8046,南電,2022/5/1,350.99,371.22,319.32,347.03,93,-0.023514,646165,254912,5.26,2.53,-9.5,14.604,29.597,102791,253181,554317,422984,27990,47257,32405,16192,548854,3.39
8046,南電,2022/6/1,340.43,342.19,236.9,237.35,149,-0.315527,646165,168326,3.01,3.84,-134,32.6996,29.632,102149,252623,554632,425153,29811,47884,33022,15889,548963,3.59
8046,南電,2022/7/1,238.72,263.32,212.29,219.13,306,-0.076775,646165,155403,2.78,4.16,-20,21.4971,29.866,103114,256114,557171,424674,27301,45360,33675,14566,547811,3.35
8046,南電,2022/8/1,214.12,280.63,208.19,246.46,289,0.12474,646165,174788,3.12,3.7,30,33.0561,30.089,103470,258303,561353,428333,31012,43626,33234,15118,545482,2.68
8046,南電,2022/9/1,235.98,239.17,161.73,172.2,233,-0.301295,646165,122125,2.18,5.29,-81.5,31.4233,31.242,101473,254517,562935,431693,31100,39153,37458,14344,541107,2.76
8046,南電,2022/10/1,167.19,195.89,162.18,192.71,301,0.119046,646165,136664,2.33,4.73,22.5,19.5767,31.969,102591,254564,568625,431920,29247,35547,34955,13107,542792,2.74
8046,南電,2022/11/1,192.25,254.21,188.15,245.55,336,0.274231,646165,174141,2.97,3.71,58,34.279,31.462,102940,256377,573255,434311,26554,46345,33651,14067,552201,2.35
8046,南電,2022/12/1,256.49,286.55,205.92,206.83,300,-0.1577,646165,146679,2.38,4.41,-42.5,32.8386,30.671,104501,258054,575086,436168,30586,41825,31605,14513,554932,2.71
8046,南電,2023/1/1,204.09,225.96,197.72,221.41,119,0.070486,646165,157018,2.54,4.12,16,13.6564,30.453,104268,261039,583459,438053,21862,23186,38511,14737,557143,3.05
8046,南電,2023/2/1,225.05,241.45,212.29,214.12,126,-0.032922,646165,151849,2.46,7.66,-8,13.1687,30.179,102875,259981,585691,439950,27351,38379,35876,15529,558372,2.42
8046,南電,2023/3/1,212.29,265.6,209.56,257.85,219,0.204255,646165,182865,2.96,6.36,48,26.1702,30.559,103256,259581,586540,444205,32648,50935,38519,15653,560279,2.35
8046,南電,2023/4/1,251.93,253.3,230.06,250.11,118,-0.030035,646165,177372,2.87,6.56,-8.5,9.0106,30.569,104907,260647,591113,445602,25154,37077,39441,15728,561116,2.35
8046,南電,2023/5/1,248.74,285.19,241.45,276.07,206,0.103829,646165,195788,3.17,5.94,28.5,17.4863,30.734,103812,259534,588559,449744,29301,53785,39211,15956,562868,2.02
8046,南電,2023/6/1,274.71,282.45,252.86,256.26,120,-0.072901,646165,170588,2.72,6.82,-39,16.3366,30.824,104863,261592,592628,448739,31137,60418,41615,16984,564834,1.75
8046,南電,2023/7/1,258.68,271.79,235.39,240.73,134,-0.060606,646165,160249,2.56,7.26,-16,14.2045,31.203,107646,265972,597363,451590,30048,76631,38596,17072,566493,1.88
8046,南電,2023/8/1,244.12,249.95,220.34,234.42,86,-0.02621,646165,156049,2.49,7.45,-6.5,12.2984,31.829,106104,264454,596922,454121,31748,70750,38459,16648,565467,2.53
8046,南電,2023/9/1,234.42,269.36,231.99,258.68,110,0.10352,646165,172203,2.75,6.75,25,15.942,32.032,104982,263003,596122,456720,30131,49812,33882,16570,564009,2.93
8046,南電,2023/10/1,260.14,264.02,221.31,229.08,73,-0.114447,646165,152495,2.65,7.63,-30.5,16.5103,32.302,106413,262275,599780,457517,30579,49704,34357,16422,561079,3.04
8046,南電,2023/11/1,232.47,244.12,215.49,240.73,83,0.050848,646165,160249,2.78,7.26,12,12.5,31.925,106373,263802,602982,461533,31383,59712,38062,16978,567517,2.9
8046,南電,2023/12/1,237.33,249.46,233.93,244.12,88,0.014115,646165,162510,3.21,7.16,3.5,6.4516,31.282,108155,268253,607548,464853,32723,61313,37294,17570,570595,2.7
8046,南電,2024/1/1,245.58,246.55,210.15,220.34,69,-0.097415,646165,146679,2.9,7.93,-24.5,14.9105,31.221,109449,269760,613596,468498,34436,61773,43809,17668,569540,1.8
8046,南電,2024/2/1,220.34,226.65,200.44,205.3,38,-0.068282,646165,136664,2.7,2.6,-15.5,11.8943,31.437,109849,272847,620074,472629,23687,47301,41200,18612,569422,3.08
8046,南電,2024/3/1,204.81,209.66,192.19,194.62,53,-0.052009,646165,129556,2.56,2.74,-11,8.5106,31.688,111756,274539,624376,476689,34479,92657,46024,19843,568100,2.15
8046,南電,2024/4/1,197.05,204.81,165.98,181.51,72,-0.067331,646165,120833,2.39,2.94,-13.5,19.9501,32.352,111429,272889,625595,479488,30957,83256,43946,20245,567019,1.94
8046,南電,2024/5/1,181.03,208.21,174.23,189.77,88,0.045453,646165,126325,2.49,2.81,8.5,18.7166,32.325,109838,273574,626535,484638,31996,95884,41274,21107,572803,2.23
8046,南電,2024/6/1,194.62,199.47,180.06,180.54,72,-0.048593,646165,120187,3.27,2.96,-9.5,10.2302,32.386,112236,275607,629646,484473,29871,87101,45425,22449,573299,2.42
8046,南電,2024/7/1,180.54,198.5,162,166,109,-0.080777,646165,107263,2.92,3.31,-20,19.6237,32.65,113973,276756,632630,489160,31070,98731,44540,23240,571740,2.53
8046,南電,2024/8/1,170,174.5,129,147,70,-0.114459,646165,94986,2.58,3.74,-19,27.4096,32.266,113526,276141,631365,492255,32954,81875,43569,21852,579058,2.35
8046,南電,2024/9/1,150,150,121,142.5,43,-0.030612,646165,92079,2.5,3.86,-4.5,19.7279,31.976,112685,274755,629369,497070,32872,63260,46640,21891,577929,1.82
8046,南電,2024/10/1,144.5,144.5,129,133,36,-0.066667,646165,85940,2.47,4.14,-9.5,10.8772,32.093,113957,276148,634241,498923,33441,64275,49314,23015,576846,1.69
8046,南電,2024/11/1,129.5,134,114.5,116.5,41,-0.124063,646165,75278,2.17,4.72,-16.5,14.6617,32.364,113917,274002,634767,500288,32674,73550,48201,22854,577974,2.08
8046,南電,2024/12/1,117,131.5,104,130.5,59,0.120172,646165,84325,2.5,4.21,14,23.6052,32.574,115590,278455,640405,503163,32929,73227,41285,23078,576677,2.11
8046,南電,2025/1/1,129,141,121,136,55,0.042145,646165,87878,2.61,4.04,5.5,15.3257,32.881,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
8046,南電,2025/2/1,132,148,123.5,136,77,-0.000001,646165,87878,2.61,0.74,0,18.0147,32.806,114638,280707,646638,506793,26018,48530,49647,23100,577583,2.66
9904,寶成,2015/3/1,31.05,34.36,29.5,29.57,273,-0.033112,2944137,128953,0.54,2.28,-1.5,15.894,31.526,56136,144922,385971,285382,63697,20161,34564,9611,414689,-0.62
9904,寶成,2015/4/1,29.63,31.86,28.01,29.06,196,-0.017124,2944137,126745,0.53,3.48,-0.75,13.0137,31.13,55958,145613,388279,286177,53259,19593,35973,9680,418174,-0.82
9904,寶成,2015/5/1,29.13,32.77,28.55,29.7,181,0.022068,2944137,129542,0.54,3.41,0.95,14.518,30.717,55827,145326,388850,286423,50486,17589,35350,9689,418958,-0.73
9904,寶成,2015/6/1,29.7,30.88,26.87,29.7,193,-0.000002,2944137,129542,0.52,3.41,0,13.5227,31.113,56690,145491,387497,284912,51842,17589,34683,9355,421411,-0.56
9904,寶成,2015/7/1,29.97,31.53,25.9,31.35,215,0.055387,2944137,131897,0.53,3.35,0.8,18.2955,31.343,56816,146476,389499,287499,55876,17517,35109,8964,421956,-0.63
9904,寶成,2015/8/1,30.86,36.81,29.95,36.81,258,0.174107,2946787,155001,0.62,2.85,7.8,21.875,32.387,58187,148948,392125,289573,66014,17968,37426,8156,424791,-0.45
9904,寶成,2015/9/1,36.32,36.53,33,34.54,200,-0.061785,2946787,145424,0.58,3.04,-3.25,9.6008,32.889,57966,148841,392072,291268,61057,14928,32910,8206,426325,0.29
9904,寶成,2015/10/1,35.34,37.51,31.95,32.19,211,-0.067881,2946787,135552,0.53,3.26,-3.35,16.1094,32.727,57884,149126,393635,291818,58853,16873,29097,8551,426774,0.3
9904,寶成,2015/11/1,32.19,34.12,30.13,30.41,142,-0.055434,2946787,128038,0.5,3.45,-2.55,12.3913,32.802,58701,149442,394569,292368,54604,16732,26797,8503,424611,0.54
9904,寶成,2015/12/1,30.51,31.67,28.13,30.16,127,-0.008055,2946787,127007,0.48,3.48,-0.35,11.6226,33.006,60603,152926,398840,294063,61125,15503,27648,8298,426031,0.13
9904,寶成,2016/1/1,30.16,30.48,25.27,28.69,176,-0.048726,2946787,120818,0.46,3.66,-2.1,17.2854,33.644,60727,153822,402398,295366,62737,15036,31876,7871,425978,0.8
9904,寶成,2016/2/1,28.69,29.64,27.01,28.87,108,0.006096,2946787,121555,0.46,3.63,0.25,9.1463,33.552,59977,154369,404169,297153,38227,9544,31450,8247,428816,2.41
9904,寶成,2016/3/1,28.52,30.09,27.61,28.69,166,-0.00606,2946787,120818,0.46,3.66,-0.25,8.6061,32.855,60474,153823,404123,297463,61738,18746,27901,8688,431601,2.01
9904,寶成,2016/4/1,28.38,29.6,27.22,28.48,119,-0.007318,2946787,119934,0.46,3.68,-0.3,8.2927,32.355,60644,154663,406068,296771,48089,13045,29929,8568,433184,1.88
9904,寶成,2016/5/1,28.52,30.93,26.77,30.62,130,0.074938,2946787,128922,0.49,3.43,3.05,14.6192,32.573,60242,153644,403939,297951,56224,14003,28428,8235,433432,1.23
9904,寶成,2016/6/1,30.58,30.62,27.64,30.13,112,-0.015998,2946787,126859,0.46,3.48,-0.7,9.7143,32.4,61144,154085,405531,298163,57075,13667,28794,8595,433552,0.9
9904,寶成,2016/7/1,30.23,32.61,29.74,31.56,129,0.046797,2946787,128185,0.47,3.45,0.45,8.4785,32.124,60488,155741,407836,299474,57328,15457,29753,8900,434087,1.24
9904,寶成,2016/8/1,31.7,36.13,31.23,33.37,138,0.05747,2946787,135552,0.49,3.26,2.5,15.5172,31.577,61768,158611,408768,302462,64822,15981,27027,9094,435862,0.57
9904,寶成,2016/9/1,33.15,34.31,30.69,31.99,76,-0.041305,2946787,129953,0.47,3.4,-1.9,10.8696,31.483,60946,157644,407685,302397,56197,12995,30185,9131,436726,0.33
9904,寶成,2016/10/1,32.35,32.97,30.5,30.98,62,-0.031747,2946787,125828,0.45,3.51,-1.4,7.7098,31.571,61799,158862,408709,303410,54252,12064,27653,9274,435263,1.7
9904,寶成,2016/11/1,30.79,31.01,28.26,28.91,89,-0.066747,2946787,117429,0.42,3.76,-2.85,8.8993,31.758,61853,158351,409443,304250,58227,14754,29452,9098,434348,1.97
9904,寶成,2016/12/1,28.95,30.07,28.36,29.16,67,0.008785,2946787,118461,0.43,3.73,0.35,5.8971,32.012,63420,161777,413018,305492,53262,12419,25882,9245,434204,1.69
9904,寶成,2017/1/1,29.09,29.85,28.04,28.69,72,-0.016169,2946787,116545,0.42,3.79,-0.65,6.2189,31.742,62834,163240,416641,308369,45517,10335,31053,9352,436589,2.24
9904,寶成,2017/2/1,28.44,31.19,28.18,30.25,104,0.054361,2946787,122881,0.45,3.6,2.15,10.493,30.898,61357,161590,418120,310047,47587,17738,30267,9674,437661,-0.06
9904,寶成,2017/3/1,29.96,30.79,28.95,30.47,98,0.007194,2946787,123765,0.45,3.57,0.3,6.1151,30.658,61901,160598,418651,310486,61457,19715,30671,9796,437526,0.18
9904,寶成,2017/4/1,30.76,31.88,29.74,30.65,69,0.005951,2946787,124502,0.45,3.55,0.25,7.0238,30.39,61758,160368,420245,311797,47345,15152,27978,9801,438426,0.09
9904,寶成,2017/5/1,30.65,31.12,29.6,30.11,51,-0.017752,2946787,122292,0.44,3.61,-0.75,4.9704,30.156,61617,160568,419346,313045,49368,16822,28397,9994,440253,0.6
9904,寶成,2017/6/1,30.11,31.05,29.6,30.54,131,0.01446,2946787,124060,0.45,3.56,0.6,4.8193,30.265,62965,161592,420009,312371,58281,20124,27299,10259,441943,1
9904,寶成,2017/7/1,30.69,32.06,30.48,30.67,88,0.003777,2946787,120229,0.44,3.68,-1.3,7.3634,30.435,62998,163256,421147,313664,49293,18830,28728,10426,444452,0.77
9904,寶成,2017/8/1,30.78,30.97,29.35,29.43,57,-0.040442,2946787,115367,0.42,3.83,-1.65,5.2696,30.263,63903,166075,424076,316722,55800,24178,27846,10436,446426,0.96
9904,寶成,2017/9/1,29.62,30.29,27.59,28.57,72,-0.029371,2946787,111978,0.41,3.95,-1.15,9.1954,30.15,62855,164810,422274,317690,53135,25141,29474,10501,447221,0.49
9904,寶成,2017/10/1,28.49,29.28,27.96,28.57,65,0,2946787,111978,0.41,3.95,0,4.6053,30.259,63743,165887,424199,318284,47308,21564,28620,10684,447787,-0.33
9904,寶成,2017/11/1,28.57,28.57,27.06,27.06,90,-0.052631,2946787,106084,0.39,4.17,-2,5.2632,30.11,64033,165523,425867,320203,52725,27281,27727,10743,450469,0.34
9904,寶成,2017/12/1,27.17,29.17,27.1,28.98,78,0.070834,2946787,113599,0.41,3.89,2.55,7.6389,29.983,65244,167414,427702,320227,48018,22843,25916,10501,451500,1.22
9904,寶成,2018/1/1,29.02,29.88,28.42,29.47,101,0.016861,2946787,115514,0.42,3.83,0.65,5.0584,29.44,66294,168517,430024,321903,63942,28049,33509,11005,455724,0.89
9904,寶成,2018/2/1,29.39,29.69,27.29,27.63,75,-0.062501,2946787,108294,0.39,4.08,-2.45,8.1633,29.308,66436,170563,433344,324133,38891,16510,35488,10718,456721,2.2
9904,寶成,2018/3/1,27.74,29.66,27.33,29.62,111,0.072108,2946787,116103,0.42,3.81,2.65,8.4354,29.216,65885,169103,433114,325937,57117,26051,31866,10904,457188,1.59
9904,寶成,2018/4/1,29.54,29.54,27.1,27.93,129,-0.057107,2946787,109473,0.4,5.38,-2.25,8.2487,29.394,67151,169875,434814,327466,48651,22402,34337,10796,457132,2.01
9904,寶成,2018/5/1,28.19,28.45,27.14,27.59,107,-0.012114,2946787,108147,0.39,5.45,-0.45,4.7106,29.878,66701,169864,436174,330922,58729,29065,32948,10818,457276,1.75
9904,寶成,2018/6/1,27.51,28.38,25.78,26.61,160,-0.035423,2946787,104316,0.37,5.65,-1.3,9.4005,30.08,67523,170357,435794,331245,55094,30022,34689,10987,457123,1.4
9904,寶成,2018/7/1,26.61,27.88,26.16,26.81,126,0.008088,2946787,99159,0.35,5.94,-1.75,8.1921,30.565,68114,173058,436929,331476,58581,29195,31906,10840,458496,1.75
9904,寶成,2018/8/1,26.89,27.2,25.73,26.97,88,0.005941,2946787,99749,0.36,5.91,0.2,5.4978,30.729,67894,174204,437518,334119,59333,26842,31160,10909,459879,1.54
9904,寶成,2018/9/1,26.85,26.89,24.73,25.69,89,-0.047269,2946787,95034,0.34,6.2,-1.6,7.9764,30.755,66722,173788,436333,335514,50472,22545,31926,10884,460441,1.72
9904,寶成,2018/10/1,25.69,26.05,23.06,24.97,94,-0.027905,2946787,92382,0.33,6.38,-0.9,11.6279,30.904,68099,174207,437069,334094,56836,24084,30980,10088,460178,1.16
9904,寶成,2018/11/1,24.58,26.93,24.42,26.69,89,0.068582,2946787,98717,0.35,5.97,2.15,10.0478,30.857,67929,174520,439595,336897,51963,22698,29252,9821,461375,0.29
9904,寶成,2018/12/1,26.93,27.4,24.42,25.97,108,-0.026866,2946787,96065,0.33,6.13,-0.9,11.194,30.826,69292,177160,439052,337475,48611,18624,28481,9747,461784,-0.06
9904,寶成,2019/1/1,26.09,29.32,25.49,29.32,118,0.128836,2946787,108442,0.38,5.43,4.2,14.7239,30.83,70507,180437,444545,340963,54537,17536,32602,9765,463043,0.18
9904,寶成,2019/2/1,29.63,30.91,29.08,30.91,77,0.054348,2946787,114335,0.4,5.15,2,6.25,30.816,69458,180742,446284,341894,38826,14731,33493,10210,463935,0.21
9904,寶成,2019/3/1,30.91,31.47,28.6,29.91,129,-0.032217,2946787,110652,0.39,5.33,-1.25,9.2784,30.857,70477,181877,447580,342223,54652,20276,33663,10445,464078,0.56
9904,寶成,2019/4/1,29.59,30.23,28.64,29.91,104,0,2946787,110652,0.39,3.99,0,5.3262,30.861,71304,182805,450529,343751,52619,23893,32024,10892,464828,0.66
9904,寶成,2019/5/1,29.79,29.83,27.88,28.56,130,-0.045274,2946787,105642,0.37,4.18,-1.7,6.5246,31.246,70726,181927,449845,345426,55246,23292,33588,10574,464434,0.93
9904,寶成,2019/6/1,28.56,31.19,28.4,30.67,114,0.073921,2946787,113451,0.37,3.9,2.65,9.7629,31.335,71571,183766,450437,344626,42931,18003,33650,10620,466969,0.85
9904,寶成,2019/7/1,31.07,32.8,30.75,31.85,142,0.038281,2946787,113304,0.37,3.9,-0.05,5.1948,31.089,71975,185735,451155,345585,51355,24656,30929,10846,467230,0.39
9904,寶成,2019/8/1,31.48,32.47,30.19,32.47,119,0.019503,2946787,115514,0.38,3.83,0.75,7.1521,31.413,73119,187392,452880,347303,50364,23909,33834,10469,468169,0.43
9904,寶成,2019/9/1,32.56,33.22,31.98,32.93,109,0.01403,2946787,117135,0.39,3.77,0.55,3.8265,31.142,72482,187111,451850,349653,45615,20811,35918,10816,469489,0.42
9904,寶成,2019/10/1,33.05,35.21,32.22,33.76,173,0.025157,2946787,120082,0.39,3.68,1,9.0566,30.731,72426,186773,455542,350436,47197,25812,30496,11140,472476,0.37
9904,寶成,2019/11/1,33.8,35.04,32.85,32.93,133,-0.02454,2946787,117135,0.38,3.77,-1,6.5031,30.479,73605,188263,458169,352097,41097,25698,30575,11559,474051,0.58
9904,寶成,2019/12/1,32.93,33.47,31.98,32.47,93,-0.013839,2946787,115514,0.37,3.83,-0.55,4.5283,30.325,74704,190606,458918,354224,44447,26029,29657,11854,478126,1.15
9904,寶成,2020/1/1,32.64,32.97,28.95,29.08,76,-0.104593,2946787,103432,0.33,4.27,-4.1,12.3724,30.045,75291,193487,464985,357656,38849,21727,35298,11962,479131,1.86
9904,寶成,2020/2/1,28.58,29.57,27.59,28.25,111,-0.028492,2946787,100485,0.32,4.4,-1,6.8376,30.191,74907,194175,466256,360609,49123,25043,35819,11624,479680,-0.2
9904,寶成,2020/3/1,27.34,28.54,18.43,21.25,253,-0.247801,2946787,75585,0.24,5.85,-8.45,35.7771,30.205,76594,195339,467610,361276,60869,36922,42053,10138,480385,-0.02
9904,寶成,2020/4/1,21.41,24.44,21.21,23.36,208,0.099414,2946787,83099,0.27,4.43,2.55,15.2047,30.089,76195,196486,469356,362721,49348,30183,32997,10329,481782,-0.97
9904,寶成,2020/5/1,22.99,25.6,21.95,24.48,331,0.047874,2946787,87078,0.28,4.23,1.35,15.6028,29.957,77491,199146,472169,365189,43079,33355,32669,10877,484515,-1.21
9904,寶成,2020/6/1,24.56,25.27,23.19,23.86,245,-0.02538,2946787,84867,0.29,4.34,-0.75,8.4602,29.752,78138,201562,474387,368665,42344,36778,31378,11490,488691,-0.74
9904,寶成,2020/7/1,23.86,25.51,21.62,23.08,340,-0.033974,2946787,78237,0.26,4.71,-2.25,19.9653,29.563,79990,205678,479436,370433,45846,49412,31662,12256,496171,-0.51
9904,寶成,2020/8/1,23.08,25.3,22.82,24.08,200,0.043315,2946787,81626,0.28,4.51,1.15,10.7345,29.521,81063,208636,483315,372442,42320,45888,31943,12743,498169,-0.33
9904,寶成,2020/9/1,24.17,24.21,22.13,22.73,149,-0.055957,2946787,77058,0.26,4.78,-1.55,8.6643,29.359,82747,209180,483663,373121,44198,40698,31064,12653,499598,-0.58
9904,寶成,2020/10/1,23.04,23.65,21.91,21.91,125,-0.036329,2946787,74259,0.27,4.96,-0.95,7.6482,28.934,83253,211868,487502,374080,36861,31667,31667,12818,501241,-0.26
9904,寶成,2020/11/1,21.91,28.26,21.82,27.17,470,0.240078,2946787,92087,0.33,4,6.05,29.3651,28.844,85393,216445,492883,375912,35313,45425,30380,13394,513397,0.09
9904,寶成,2020/12/1,27.17,28.26,26.08,27.3,274,0.0048,2946787,92529,0.35,3.98,0.15,8,28.539,88342,222803,501879,378266,36898,59447,30612,14277,529911,0.04
9904,寶成,2021/1/1,27.26,27.47,24.34,24.34,209,-0.108279,2946787,82510,0.32,4.46,-3.4,11.465,28.431,90836,227425,502690,382218,36329,70766,38873,15552,541481,-0.19
9904,寶成,2021/2/1,24.34,26.86,24.21,26.26,106,0.078571,2946787,88993,0.34,4.14,2.2,10.8929,28.35,90595,229769,509004,384445,25627,42914,35784,16081,543326,1.38
9904,寶成,2021/3/1,26.34,29.08,25.91,28.69,262,0.092716,2946787,97244,0.37,3.79,2.8,12.0861,28.385,91208,229986,508292,387076,34551,67469,35795,16150,539044,1.22
9904,寶成,2021/4/1,28.78,32.86,28.6,30.95,227,0.078786,2946787,104906,0.4,1.4,2.6,14.8485,28.257,91790,232071,511558,388115,28349,82439,34913,17115,541110,2.11
9904,寶成,2021/5/1,30.56,33.6,25.65,32.73,350,0.057585,2946787,110947,0.43,1.33,2.05,25.7022,27.921,92878,233822,515697,392584,29040,106626,33591,16504,542978,2.45
9904,寶成,2021/6/1,32.86,34.34,30.95,34.17,257,0.043825,2946787,115809,0.44,1.27,1.65,10.3586,27.797,92945,236028,516674,397903,28037,98714,30928,17283,543282,1.83
9904,寶成,2021/7/1,34.6,35.21,30.7,31.1,205,-0.089693,2946787,104022,0.4,1.42,-4,14.3766,28.001,94957,238526,521218,398550,27915,120840,31155,17657,543076,1.91
